repo,subrepo,lang,n_project,n_folder,n_file,n_scope,n_type,n_operation,n_operation_method,n_operation_constructor,n_variable,n_variable_field,n_variable_param,e_includes,e_contains,e_requires,e_declares,e_encloses,e_specializes,e_encapsulates,e_returns,e_instantiates,e_invokes,e_uses,e_parameterizes,e_typed,methods_per_class_mean,methods_per_class_median,methods_per_class_max,methods_per_class_std,fields_per_class_mean,fields_per_class_median,fields_per_class_max,call_fanout_mean,call_fanout_median,call_fanout_max,call_fanout_std,call_fanin_mean,call_fanin_median,call_fanin_max,call_fanin_std,arity_mean,arity_median,arity_max,field_uses_fanin_mean,field_uses_fanin_max,inh_parents_mean,inh_children_mean,inh_children_max,inh_depth_max,inh_depth_mean,file_req_out_mean,file_req_out_max,file_req_in_mean,file_req_in_max,fs_depth_max,scope_depth_max,num_methods_mean,num_methods_median,num_methods_max,stmts_mean,stmts_median,stmts_p90,stmts_max,stmts_std,halstead_vocabulary_mean,halstead_length_mean,halstead_volume_mean,halstead_difficulty_mean,halstead_effort_mean,halstead_estimatedBugs_mean,halstead_volume_p90,halstead_effort_p90,coverage_requires,coverage_specializes,coverage_instantiates,coverage_typed
apache__zeppelin,zeppelin-interpreter,java,1,29,180,33,999,7702,6444,1258,8559,1923,6636,1,208,183,1178,1850,45,9625,2688,1103,5450,7111,6636,1805,7.70971,3,162,11.6693,1.92492,0,28,0.707608,0,26,1.37839,0.707608,0,85,2.22178,0.861594,1,11,3.69787,34,0.045045,0.045045,4,2,1.2093,1.01667,45,1.01667,17,7,4,7.70971,3,162,2.26201,1,5,47,2.66529,12.6059,42.5907,183.385,3.72965,2598.7,0.0611285,450.403,3991.4,1,1,1,1
apache__zeppelin,zeppelin-jupyter-interpreter,java,1,5,5,4,6,49,41,8,69,22,47,1,9,0,11,10,0,71,9,7,27,58,47,2,8.16667,6.5,18,5.81425,3.66667,1.5,10,0.55102,0,4,0.970193,0.55102,1,2,0.573611,0.959184,1,3,2.63636,7,0,0,0,,,0,0,0,0,6,3,8.16667,6.5,18,2.71429,1,6,14,2.9277,19.875,71.975,377.209,5.18504,6406.57,0.125736,1265.74,15947.3,0,0,1,1
apache__zeppelin,zeppelin-jupyter,java,1,9,25,8,28,100,72,28,107,60,47,1,33,27,53,38,9,160,53,9,65,69,47,9,3.57143,3,10,2.42647,2.14286,2,6,0.65,0,14,1.73997,0.65,0,4,1.01366,0.47,0,5,1.15,3,0.321429,0.321429,4,1,1,1.08,16,1.08,6,7,4,3.57143,3,10,1.98,1,3,28,3.18113,11.0455,37.4545,176.905,2.83355,2450.75,0.0589684,237.686,1235.62,1,1,1,1
apache__zeppelin,zeppelin-plugins,java,1,6,3,5,3,12,9,3,31,8,23,1,8,0,6,7,0,20,3,2,4,17,23,0,4,4,6,1.63299,2.66667,3,5,0.333333,0,2,0.62361,0.333333,0,2,0.62361,1.91667,1,12,2.125,3,0,0,0,,,0,0,0,0,7,4,4,4,6,3.58333,2.5,6,14,3.52274,26.7778,126.111,695.609,7.52987,11671.2,0.23187,3142.52,72374.7,0,0,1,0
apache__zeppelin,zeppelin-server,java,1,17,86,16,94,804,705,99,1477,310,1167,1,102,99,179,118,5,1114,116,195,941,977,1167,220,8.55319,4,130,16.842,3.29787,2,40,1.1704,0,58,2.83976,1.1704,0,70,4.26948,1.45149,1,11,3.15161,53,0.0531915,0.0531915,2,2,1.4,1.15116,13,1.15116,12,8,5,8.55319,4,130,2.5796,2,5,30,2.52103,21.7688,74.9956,381.775,4.72534,4984.81,0.127258,903.517,8058.09,1,1,1,1
apache__zeppelin,zeppelin-zengine,java,1,24,98,23,131,1281,1144,137,2083,510,1573,1,121,132,229,186,32,1791,303,112,1378,1740,1573,302,9.77863,4,94,15.037,3.89313,3,33,1.07572,0,22,2.04242,1.07572,1,34,1.94612,1.22795,1,12,3.41176,24,0.244275,0.244275,7,3,1.32258,1.34694,12,1.34694,10,7,4,9.78626,4,94,2.32319,1,5,33,2.59559,17.0636,58.9682,282.468,4.52719,3802.77,0.094156,728.267,7653.3,1,1,1,1
apache__zookeeper,,java,1,90,523,53,831,6072,5172,900,8486,2904,5582,9,604,1115,1345,1199,386,8976,1374,936,7219,9105,5582,1806,7.30686,3,173,13.2623,3.49458,1,127,1.1889,0,82,2.97099,1.1889,1,91,3.00736,0.919302,1,15,3.13533,62,0.464501,0.464501,31,4,1.32948,2.13193,29,2.13193,65,8,5,7.31769,3,173,2.21673,1,5,159,4.0024,17.2194,64.1248,325.808,5.14987,8091.89,0.108603,716.296,8108.14,1,1,1,1
apereo__cas,api,java,1,12,28,11,31,102,92,10,248,175,73,1,39,10,59,44,1,277,29,1,21,48,73,22,3.29032,2,21,4.51659,5.64516,0,41,0.205882,0,6,0.783885,0.205882,0,2,0.471506,0.715686,0,4,0.274286,6,0.0322581,0.0322581,1,1,1,0.357143,3,0.357143,2,7,4,3.29032,2,21,0.980392,1,2,12,1.55286,8.55556,24.0889,90.8542,2.61155,1265.1,0.0302847,83.0264,270.306,1,1,1,1
apereo__cas,ci,java,1,1,18,0,18,101,83,18,128,9,119,1,18,0,18,0,0,110,18,0,77,2,119,0,5.61111,5,10,1.20825,0.5,0,9,0.762376,0,5,0.996514,0.762376,1,5,0.797875,1.17822,1,5,0.222222,1,0,0,0,,,0,0,0,0,2,,5.61111,5,10,2.13861,1,4,8,1.40035,25.4699,89.0843,485.658,7.31367,7959.47,0.161886,1374.77,18387.6,0,0,0,0
apereo__cas,core,java,1,18,37,17,36,132,94,38,247,73,174,1,54,4,72,52,12,205,38,1,58,94,174,0,3.66667,3,8,1.69967,2.02778,2,13,0.439394,0,3,0.642646,0.439394,0,3,0.77124,1.31818,1,5,1.28767,5,0.333333,0.333333,3,2,1.16667,0.108108,1,0.108108,1,8,5,3.66667,3,8,1.98485,1,4,14,2.22583,18.6596,56.734,267.946,4.84728,2980,0.0893152,738.747,6395.23,1,1,1,0
apereo__cas,support,java,1,6,8,5,8,35,32,3,37,17,20,1,13,3,16,12,0,52,15,2,4,10,20,4,4.375,2,12,4.02919,2.125,1,11,0.114286,0,1,0.318158,0.114286,0,2,0.397954,0.571429,0,2,0.588235,6,0,0,0,,,0.375,2,0.375,1,7,4,4.375,2,12,0.828571,1,2,2,0.608779,10.3,21.35,72.766,1.79185,141.834,0.0242553,111.013,272.487,1,0,1,1
apereo__cas,webapp,java,1,4,3,3,3,6,3,3,2,0,2,1,6,0,6,5,0,6,3,2,0,0,2,0,2,2,3,0.816497,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,1,,,0,0,0,,,0,0,0,0,5,2,2,2,3,1.16667,1,2,2,0.372678,11.6667,21.3333,80.4333,1.97009,197.772,0.0268111,116,348,0,0,1,0
apple__pkl,bench,java,1,5,3,4,4,21,17,4,6,2,4,1,7,0,7,7,0,23,4,1,4,4,4,0,5.25,4.5,10,3.4187,0.5,0,2,0.190476,0,1,0.392677,0.190476,0,2,0.499433,0.190476,0,2,2,2,0,0,0,,,0,0,0,0,6,3,5.25,4.5,10,1.38095,1,3,3,0.785353,12.9412,27.5882,103.304,2.632,302.543,0.0344345,212.607,760.45,0,0,1,0
apple__pkl,pkl-cli,java,1,5,6,4,6,7,1,6,6,5,1,1,10,0,12,9,0,12,6,0,0,0,1,2,1.16667,1,2,0.372678,0.833333,0.5,3,0,0,0,0,0,0,0,0,0.142857,0,1,0,0,0,0,0,,,0,0,0,0,6,3,1.16667,1,2,1,1,1,1,0,5,6,13.9316,0.625,8.70723,0.00464386,13.9316,8.70723,0,0,0,1
apple__pkl,pkl-config-java,java,1,6,40,5,53,225,177,48,353,121,232,1,45,10,91,72,31,346,119,42,88,167,232,40,4.24528,2,30,5.31607,2.28302,2,24,0.391111,0,4,0.753015,0.391111,0,12,1.16157,1.03111,1,3,1.38017,26,0.584906,0.584906,15,2,1.09677,0.25,1,0.25,6,7,4,4.26415,2,30,1.90222,1,4,12,1.76112,13.6286,46.5429,204.714,3.88876,1949.8,0.0682381,540.551,4500.71,1,1,1,1
apple__pkl,pkl-executor,java,1,6,11,5,15,111,95,16,185,61,124,1,16,4,25,24,2,172,51,20,28,223,124,12,7.4,4,22,7.30114,4.06667,2,14,0.252252,0,6,0.874756,0.252252,0,3,0.60729,1.11712,1,14,3.65574,13,0.133333,0.133333,1,1,1,0.363636,2,0.363636,1,7,4,7.4,4,22,1.85586,1,3,15,2.12597,12.65,43.4167,196.683,3.3442,1850.76,0.065561,759.979,4426.63,1,1,1,1
apple__pkl,pkl-gradle,java,1,6,26,5,23,338,327,11,51,4,47,1,31,27,46,27,18,342,12,0,113,19,47,11,14.6957,16,29,8.80432,0.173913,0,2,0.33432,0,15,1.51835,0.33432,0,4,0.71174,0.139053,0,3,4.75,15,0.782609,0.782609,4,3,1.88889,1.03846,20,1.03846,2,6,3,14.7391,16,29,0.426036,0,1,13,1.22432,12.2604,36.9375,158.606,2.30634,849.778,0.0528686,400.313,1237.94,1,1,0,1
arduino__Arduino,,java,1,72,446,49,274,2130,1813,317,2886,1017,1869,2,516,527,508,360,59,3147,456,284,3392,2635,1869,437,7.77372,4,87,9.98721,3.71168,2,59,1.59249,0,94,3.72218,1.59249,1,179,5.04972,0.877465,1,7,2.59095,24,0.215328,0.215328,8,2,1.10345,1.18161,33,1.18161,27,11,4,7.77737,4,87,3.14883,1,6,186,6.68267,17.6793,71.2803,373.051,5.61456,7528.22,0.12435,843.931,11643.5,1,1,1,1
asLody__VirtualApp,,java,1,209,782,169,1277,4819,3484,1335,7615,2620,4995,3,988,1569,1830,2165,656,7439,1575,418,4250,5314,4995,572,3.77369,1,79,6.57965,2.05168,0,59,0.881926,0,30,1.57432,0.881926,0,167,4.67104,1.03652,1,11,2.02824,61,0.513704,0.513704,164,4,1.39663,2.00639,50,2.00639,167,10,7,3.77369,1,79,2.08882,1,4,49,2.92225,17.151,61.3251,295.686,5.83691,5410.11,0.0985622,747.37,9350.61,1,1,1,1
ashishps1__awesome-system-design-resources,,java,1,1,5,0,5,19,14,5,26,10,16,1,5,0,5,0,0,29,5,5,9,24,16,0,3.8,4,5,0.748331,2,2,4,0.473684,0,3,0.818755,0.473684,0,1,0.499307,0.842105,1,2,2.4,3,0,0,0,,,0,0,0,0,2,,3.8,4,5,2.78947,3,4,5,1.19556,21,62.2857,277.544,6.6888,2500.49,0.0925146,512.835,5067.73,0,0,1,0
awsdocs__aws-doc-sdk-examples,awsdocs__aws-doc-sdk-examples,java,1,4,8,3,8,21,13,8,21,6,15,1,11,0,16,10,0,27,8,6,12,12,15,0,2.625,2,6,1.40868,0.75,0,5,0.571429,0,4,1.0034,0.571429,0,6,1.29363,0.714286,1,2,2,4,0,0,0,,,0,0,0,0,5,2,2.625,2,6,3.09524,3,6,8,2.20183,21.2308,56.7692,257.111,5.05676,1613.15,0.0857035,403.212,3902.21,0,0,1,0
awsdocs__aws-doc-sdk-examples,javascriptv3,java,1,3,2,2,2,6,4,2,1,1,0,1,4,0,4,3,0,7,2,0,2,1,0,0,3,3,3,0,0.5,0.5,1,0.333333,0,1,0.471405,0.333333,0,1,0.471405,0,0,0,1,1,0,0,0,,,0,0,0,0,4,1,3,3,3,1.5,1,4,4,1.11803,8.75,17,57.7271,1.27039,101.187,0.0192424,136,310.857,0,0,0,0
awsdocs__aws-doc-sdk-examples,javav2,java,1,4,10,3,10,30,20,10,33,0,33,1,13,0,20,12,0,30,10,0,10,0,33,0,3,3,3,0,0,0,0,0.333333,0,1,0.471405,0.333333,0,1,0.471405,1.1,1,4,,,0,0,0,,,0,0,0,0,5,2,3,3,3,3.16667,1,8,9,2.92214,29.05,78.3,386.497,7.4002,3164.93,0.128832,548.833,5336.93,0,0,0,0
baomidou__mybatis-plus,,java,1,85,400,68,419,3020,2559,461,4759,1003,3756,5,480,895,777,547,209,4023,1005,276,2434,2250,3756,390,7.20764,4,83,9.60222,2.39379,1,70,0.80596,0,25,1.56982,0.80596,0,55,2.64251,1.24371,1,14,2.24327,58,0.498807,0.498807,21,4,1.54098,2.2375,20,2.2375,45,9,6,7.21002,4,83,1.91195,1,4,223,4.66971,16.3906,56.5737,263.002,4.25907,2734.83,0.0876675,615.341,5880.42,1,1,1,1
beemdevelopment__Aegis,,java,1,32,214,31,348,1887,1522,365,2540,728,1812,1,245,607,560,514,98,2615,596,450,2122,1955,1812,482,5.42241,3,84,8.22089,2.09195,1,34,1.12454,0,29,2.22213,1.12454,1,35,2.22618,0.960254,1,9,2.68544,69,0.281609,0.281609,24,3,1.13265,2.83645,32,2.83645,41,8,5,5.42241,3,84,2.40753,1,5,75,3.46575,18.1929,59.5869,293.515,4.67575,4571.18,0.0978383,652.47,5977.84,1,1,1,1
ben-manes__caffeine,caffeine,java,1,8,35,7,34,186,152,34,141,69,72,1,42,48,66,42,24,255,37,4,196,231,72,8,5.47059,4,17,3.61561,2.02941,0,39,1.05376,1,6,1.17194,1.05376,1,14,2.04448,0.387097,0,5,3.34783,48,0.705882,0.705882,14,1,1,1.37143,16,1.37143,20,8,5,5.47059,4,17,2.23656,1,5,9,1.74379,18.5724,63.7237,292.847,3.17242,1407,0.0976156,723.839,3477.25,1,1,1,1
ben-manes__caffeine,examples,java,1,7,4,6,4,22,19,3,19,9,10,1,10,0,8,9,0,31,7,0,0,15,10,2,5.5,5,9,2.29129,2.25,2.5,4,0,0,0,0,0,0,0,0,0.454545,0,1,1.66667,2,0,0,0,,,0,0,0,0,8,5,5.5,5,9,0.818182,1,1,1,0.385695,5.73333,11.1333,28.4416,1.04778,31.5296,0.00948054,47.725,63.6334,0,0,0,1
ben-manes__caffeine,guava,java,1,6,5,9,14,66,52,14,78,17,61,1,10,0,17,33,5,83,14,13,15,8,61,0,4.71429,3.5,13,3.55424,1.21429,1,3,0.227273,0,1,0.41907,0.227273,0,7,0.950207,0.924242,1,3,0.470588,2,0.357143,0.357143,2,2,1.4,0,0,0,0,7,4,4.71429,3.5,13,1.22727,1,2,3,0.486031,15.8261,37.087,159.518,2.35628,656.015,0.0531726,272.626,1692.03,0,1,1,0
ben-manes__caffeine,jcache,java,1,14,37,14,36,299,262,37,376,104,272,1,50,18,63,57,3,403,69,22,223,329,272,14,8.30556,6,55,9.34767,2.88889,1.5,19,0.745819,0,12,1.42913,0.745819,0,23,1.68078,0.909699,1,10,3.16346,27,0.0833333,0.0833333,2,2,1.33333,0.486486,6,0.486486,4,8,5,8.30556,6,55,2.03679,1,4,15,2.01217,14.8525,46.0783,204.109,3.44134,1864.08,0.0680364,455,3794.66,1,1,1,1
ben-manes__caffeine,simulator,java,1,66,195,65,298,1475,1165,310,1854,842,1012,1,260,383,436,520,165,2317,472,280,1954,3007,1012,566,4.94966,3.5,48,4.53408,2.8255,1,22,1.32475,1,28,2.0245,1.32475,1,156,5.44404,0.686102,1,5,3.57126,17,0.553691,0.553691,37,3,1.5974,1.9641,46,1.9641,68,12,9,4.97315,4,48,2.57827,1,6,20,2.7057,17.6124,80.1047,367.601,7.43459,6177.6,0.122534,874.049,14638,1,1,1,1
bilibili__DanmakuFlameMaster,,java,1,24,71,22,127,1182,1052,130,1800,666,1134,2,93,217,198,202,61,1848,250,112,1335,2315,1134,486,9.30709,5,58,11.8896,5.24409,2,49,1.12944,0,28,2.46107,1.12944,1,25,2.12654,0.959391,1,9,3.47598,35,0.480315,0.480315,9,3,1.48214,3.05634,18,3.05634,27,8,5,9.30709,5,58,2.06514,1,5,31,2.7077,15.1865,55.2777,263.255,5.51038,5667.49,0.0877518,579.013,7033.03,1,1,1,1
brettwooldridge__HikariCP,,java,1,11,44,10,65,588,523,65,834,281,553,1,54,48,108,96,21,869,84,40,505,959,553,88,9.04615,5,85,12.9085,4.32308,1,46,0.858844,0,22,1.95845,0.858844,0,30,2.47411,0.940476,1,6,3.41281,30,0.323077,0.323077,5,2,1.10526,1.09091,9,1.09091,9,7,4,9.07692,5,85,1.95238,1,4,18,2.14392,15.7028,50.5802,233.158,4.62067,3588.85,0.0777192,583.92,6745.65,1,1,1,1
bumptech__glide,annotation,java,1,6,15,5,21,161,138,23,341,129,212,1,20,0,36,31,0,290,26,28,203,281,212,45,7.66667,4,41,8.89801,6.14286,3,17,1.26087,1,16,1.93536,1.26087,1,15,1.56642,1.31677,1,4,2.17829,11,0,0,0,,,0,0,0,0,7,4,7.66667,4,41,3.67081,3,8,21,3.64202,23.4104,87.2239,438.345,4.09967,3268.89,0.146115,977.608,8171.32,0,0,1,1
bumptech__glide,integration,java,1,6,3,5,3,9,6,3,26,6,20,1,8,0,6,7,0,15,3,2,3,9,20,2,3,3,4,0.816497,2,2,4,0.333333,0,1,0.471405,0.333333,0,2,0.666667,2.22222,2,4,1.5,2,0,0,0,,,0,0,0,0,7,4,3,3,4,3.33333,2,8,8,2.4037,21.8333,72.8333,348.777,2.95597,1397.14,0.116259,955.401,5837.26,0,0,1,1
bumptech__glide,library,java,1,30,311,29,536,2952,2427,525,4701,1308,3393,1,340,968,847,789,322,4260,1097,496,2019,3250,3393,1100,5.50746,3,92,7.16568,2.4403,1,47,0.683943,0,19,1.39348,0.683943,0,15,1.32007,1.14939,1,21,2.48471,27,0.600746,0.600746,30,3,1.25,3.11254,59,3.11254,65,8,5,5.50746,3,92,1.85908,1,4,33,2.1699,15.6222,51.5618,237.812,4.32119,3219.35,0.0792708,515.224,4632.27,1,1,1,1
bumptech__glide,mocks,java,1,8,3,7,4,18,14,4,12,2,10,1,10,0,7,11,0,20,4,3,2,4,10,0,4.5,4.5,7,1.80278,0.5,0,2,0.111111,0,1,0.31427,0.111111,0,1,0.31427,0.555556,0.5,2,2,3,0,0,0,,,0,0,0,0,8,5,4.5,4.5,7,1.27778,1,2,3,0.558326,9.625,19.125,65.3405,2.22891,149.618,0.0217802,136.741,347.112,0,0,1,0
bumptech__glide,samples,java,1,6,2,5,2,5,3,2,12,7,5,1,7,0,4,6,0,12,2,0,1,12,5,0,2.5,2.5,4,1.5,3.5,3.5,7,0.2,0,1,0.4,0.2,0,1,0.4,1,1,3,1.71429,2,0,0,0,,,0,0,0,0,7,4,2.5,2.5,4,4.8,2,10,10,4.26146,36.6667,137.667,722.578,7.06116,4794.44,0.240859,1105.89,6697.45,0,0,0,0
bumptech__glide,testutil,java,1,5,8,4,14,69,55,14,93,19,74,1,12,0,22,23,0,88,18,11,30,29,74,1,4.92857,3.5,14,3.80722,1.35714,1.5,3,0.434783,0,2,0.576804,0.434783,0,4,0.908547,1.07246,1,4,1.52632,8,0,0,0,,,0,0,0,0,6,3,4.92857,3.5,14,1.69565,1,3,5,0.982519,16.1951,47.2195,205.256,3.68527,1277.76,0.0684187,386.524,2377.06,0,0,1,1
bumptech__glide,third_party,java,1,5,3,4,7,58,50,8,98,47,51,1,7,0,10,14,0,105,13,7,58,166,51,4,8.28571,6,27,7.83243,6.71429,4,24,1,0.5,7,1.45033,1,1,4,1.12954,0.87931,1,4,3.53191,11,0,0,0,,,0,0,0,0,6,3,8.28571,6,27,3.13793,2,9,12,3.16472,23.697,107.545,564.933,11.2599,16502.2,0.188311,1746.17,36060.5,0,0,1,1
bytedeco__javacv,,java,1,2,117,5,169,2174,1911,263,3326,1130,2196,2,117,57,239,203,74,3304,414,273,1518,3961,2196,312,12.8639,6,127,17.977,6.68639,3,51,0.698252,0,27,1.51777,0.698252,0,57,1.78103,1.01012,1,12,3.50531,36,0.43787,0.43787,12,2,1.20312,0.487179,5,0.487179,12,2,3,12.8639,6,127,2.75207,1,7,49,4.79503,19.9824,112.813,632.832,10.537,38456,0.210944,1692.99,52840.7,1,1,1,1
cabaletta__baritone,,java,1,97,344,86,408,2633,2266,367,4064,1039,3025,6,435,1119,751,556,222,3672,741,417,3327,3175,3025,1023,6.45343,5,72,7.44113,2.54657,1,238,1.26358,0,35,2.95434,1.26358,0,115,3.93196,1.14888,1,11,3.05582,74,0.544118,0.544118,13,4,1.6129,3.25291,27,3.25291,66,8,5,6.49755,5,72,2.03227,1,5,40,2.94858,19.413,80.1021,426.272,6.93919,14902.7,0.142091,846.493,13114.6,1,1,1,1
careercup__CtCI-6th-Edition,,java,1,186,589,164,609,2563,1944,619,3132,530,2602,17,758,149,1193,639,19,3093,826,295,2101,1693,2602,513,4.20854,4,29,2.40092,0.870279,0,9,0.819742,0,10,1.2525,0.819742,1,28,1.42777,1.01522,1,6,3.19434,40,0.0311987,0.0311987,3,1,1,0.252971,3,0.252971,92,4,1,4.20854,4,29,2.86968,2,6,35,2.65631,18.9247,72.4,342.896,10.6905,6852.62,0.114299,695.665,16344.9,1,1,1,1
cats-oss__android-gpuimage,,java,1,8,96,7,123,653,480,173,1070,451,619,1,103,15,219,156,95,1104,178,34,784,1149,619,59,5.30894,5,34,5.8894,3.66667,2,25,1.20061,1,17,1.23422,1.20061,1,56,4.15303,0.947933,1,9,2.54767,37,0.772358,0.772358,41,4,1.63158,0.15625,4,0.15625,5,8,5,5.30894,5,34,2.35375,2,5,18,2.34644,13.145,47.4075,198.75,4.0822,2884.66,0.0662501,390.916,2500.15,1,1,1,1
chat2db__Chat2DB,,java,1,356,849,262,852,3372,2560,812,6516,2825,3691,26,1179,2420,1676,1141,289,6197,1796,433,2627,1915,3691,1251,3.95775,2,65,5.44051,3.31573,2,35,0.779063,0,43,1.86927,0.779063,0,128,2.94746,1.0946,1,11,0.677876,13,0.339202,0.339202,32,2,1.22267,2.85041,54,2.85041,80,12,9,3.95775,2,65,2.15925,1,5,39,2.77045,17.7371,63.6218,311.682,4.75917,6140.93,0.103894,766.383,7389.53,1,1,1,1
chrisjenx__Calligraphy,,java,1,11,16,5,20,112,87,25,235,46,189,2,25,2,36,28,2,158,35,14,82,97,189,18,5.6,4,17,4.36348,2.3,1.5,10,0.732143,0,16,1.75246,0.732143,0,8,1.1876,1.6875,1,6,2.1087,8,0.1,0.1,1,1,1,0.125,1,0.125,1,7,4,5.6,4,17,2.4375,2,5,11,2.06925,16.7703,52.3243,232.367,5.93858,2464.36,0.0774557,533.616,6787.51,1,1,1,1
clojure__clojure,,java,1,7,175,6,751,4492,4077,415,10435,1831,8604,1,181,27,924,1334,398,6323,1284,543,7268,6456,8604,2129,5.98136,1,313,17.7071,2.43808,0,227,1.61799,1,64,3.41467,1.61799,0,133,5.98969,1.91541,1,21,3.52594,82,0.52996,0.52996,50,5,1.572,0.154286,6,0.154286,4,5,2,6.00666,1,313,1.91194,1,4,59,2.80978,15.4251,85.3517,431.324,8.119,27579.7,0.143775,687.452,10287.7,1,1,1,1
code4craft__webmagic,,java,1,62,202,33,231,1132,898,234,1294,395,899,6,258,467,423,289,142,1527,464,171,1182,875,899,404,4.90043,3,56,5.60717,1.70996,1,22,1.04417,0,21,2.11919,1.04417,0,35,3.16476,0.79417,1,5,2.21519,10,0.614719,0.614719,29,3,1.25781,2.31188,12,2.31188,53,7,4,4.90043,3,56,1.75177,1,4,22,1.79744,13.4393,42.0251,182.686,3.68903,1900.45,0.0608952,513.516,3726.69,1,1,1,1
codecentric__spring-boot-admin,,java,1,62,208,39,250,1089,838,251,1738,633,1105,5,265,495,431,357,67,1722,445,144,523,1059,1105,541,4.356,2,28,4.95391,2.532,1,21,0.480257,0,11,0.916047,0.480257,0,15,1.28344,1.01469,1,11,1.67299,10,0.268,0.268,14,3,1.69697,2.37981,32,2.37981,50,10,7,4.356,2,28,1.82645,1,4,21,1.83882,13.9391,43.8216,192.508,2.87682,1485.3,0.0641695,412.647,2224.01,1,1,1,1
conductor-oss__conductor,amqp,java,1,9,11,8,13,144,129,15,204,96,108,1,19,12,24,22,0,240,21,8,144,267,108,32,11.0769,3,57,15.9637,7.38462,5,28,1,0,13,2.40081,1,0.5,16,2.00347,0.75,0.5,7,2.78125,17,0,0,0,,,1.09091,5,1.09091,2,9,6,11.0769,3,57,1.88889,1,4,21,2.37203,14.104,51.696,253.527,4.2278,3753.92,0.0845089,930.231,12711.2,1,0,1,1
conductor-oss__conductor,annotations-processor,java,1,7,15,6,20,149,129,20,172,42,130,1,21,7,35,30,11,191,33,15,148,132,130,18,7.45,7.5,20,3.91759,2.1,1.5,8,0.993289,0,9,1.47232,0.993289,0,15,1.94728,0.872483,1,4,3.14286,8,0.55,0.55,4,2,1.27273,0.466667,3,0.466667,3,8,5,7.45,7.5,20,1.99329,1,5,14,2.27769,12.6071,37.9107,164.361,2.70065,1071,0.0547872,465.586,3526.89,1,1,1,1
conductor-oss__conductor,annotations,java,1,6,3,5,3,4,4,0,0,0,0,1,8,0,6,7,0,4,0,0,0,0,0,0,1.33333,1,3,1.24722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,7,4,1.33333,1,3,0,0,0,0,0,,,,,,,,,0,0,0,0
conductor-oss__conductor,awss3-storage,java,1,7,3,6,3,15,12,3,27,9,18,1,9,2,6,8,0,24,3,1,3,22,18,3,5,5,7,1.63299,3,3,6,0.2,0,2,0.541603,0.2,0,1,0.4,1.2,1,3,2.44444,4,0,0,0,,,0.666667,1,0.666667,1,7,4,5,5,7,1.46667,1,4,5,1.2037,15.4167,42.9167,201.435,3.10461,1670.59,0.067145,421.993,2189.88,1,0,1,1
conductor-oss__conductor,awssqs-event-queue,java,1,7,4,6,5,55,50,5,72,31,41,1,10,1,9,11,0,86,14,4,17,87,41,4,11,10,24,7.4027,6.2,6,10,0.309091,0,5,0.850085,0.309091,0,1,0.462119,0.745455,1,7,2.80645,10,0,0,0,,,0.25,1,0.25,1,7,4,11,10,24,2.2,1,6,9,2.0837,12.9268,35.8537,156.371,2.06982,837.564,0.0521238,459.742,1635.21,1,0,1,1
conductor-oss__conductor,azureblob-storage,java,1,7,3,6,3,26,23,3,40,19,21,1,9,2,6,8,0,45,3,1,10,41,21,2,8.66667,5,19,7.4087,6.33333,9,10,0.384615,0,9,1.73376,0.384615,0,1,0.486504,0.807692,1,3,2.15789,4,0,0,0,,,0.666667,1,0.666667,1,7,4,8.66667,5,19,1.61538,1,1,14,2.54312,10.6957,27.7391,120.868,2.04702,839.995,0.0402895,402.597,1886.6,1,0,1,1
conductor-oss__conductor,cassandra-persistence,java,1,9,12,8,11,166,156,10,249,106,143,1,20,17,22,18,0,272,12,7,93,412,143,22,15.0909,8,38,12.7953,9.63636,5,34,0.560241,0,22,2.02826,0.560241,0,4,0.680616,0.861446,1,5,3.88679,38,0,0,0,,,1.41667,7,1.41667,5,8,5,15.0909,8,38,1.60843,1,3,23,2.20562,16.859,51.9231,239.418,3.02163,1658.79,0.0798059,640.299,4760.12,1,0,1,1
conductor-oss__conductor,client-spring,java,1,6,4,5,4,27,23,4,29,12,17,1,9,0,8,8,0,39,4,1,7,23,17,2,6.75,4,17,5.9739,3,1.5,8,0.259259,0,6,1.14156,0.259259,0,1,0.438228,0.62963,1,2,1.91667,4,0,0,0,,,0,0,0,0,7,4,6.75,4,17,1.44444,1,2,7,1.1967,9.34783,21.0435,76.3847,1.28742,118.677,0.0254616,151.236,359.429,0,0,1,1
conductor-oss__conductor,client,java,1,11,16,10,18,220,180,40,454,104,350,1,26,24,34,28,5,324,52,37,162,239,350,28,12.2222,9.5,28,8.24322,5.77778,2.5,29,0.736364,0,15,1.37627,0.736364,0,11,1.55609,1.59091,1,6,2.29808,13,0.277778,0.277778,4,1,1,1.5,4,1.5,5,7,4,12.2222,9.5,28,2.10455,1,4,13,1.89088,17.8217,53.6879,249.011,3.39697,2252.66,0.0830038,570.017,4062.81,1,1,1,1
